trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
dating_social,consumers,utility,none,unknown,mobile,1,36,2023,2023-11-22,205,1,WingAI
productivity,developers,tracker,none,unknown,api_dev,1,52,2023,2023-11-22,100,0,Deepmark AI
other,businesses,utility,invite_collab,unknown,mobile,1,60,2023,2023-11-22,0,0,Draw My Today - AI Picture Diary
other,businesses,utility,none,unknown,chat_voice,1,25,2023,2023-11-22,0,0,Brance
productivity,consumers,marketplace,none,unknown,other,1,39,2023,2023-11-22,1,0,Make CustomGPT
other,businesses,utility,none,unknown,other,1,26,2023,2023-11-22,110,0,Restate
other,other,utility,none,unknown,other,1,48,2023,2023-11-22,1,0,Solver AI Suite
productivity,developers,utility,invite_collab,unknown,api_dev,1,52,2023,2023-11-22,182,1,Mojju
other,consumers,utility,none,unknown,other,1,52,2023,2023-11-22,1,0,Narrated Guide
productivity,other,ai_assistant,none,unknown,chat_voice,1,50,2023,2023-11-22,6,0,TheWordsmith.ai
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,48,2023,2023-11-22,1,0,Zenbase AI
other,other,social_feed,none,unknown,web,1,46,2023,2023-11-22,5,0,brainpen
creator,consumers,utility,none,unknown,mobile,1,44,2023,2023-11-22,296,1,Dubecos
other,other,ai_generator,none,unknown,other,1,62,2023,2023-11-22,2,0,AI Job Interview | AIApply
other,developers,ai_generator,invite_collab,unknown,api_dev,1,24,2023,2023-11-22,3,0,Typper
dating_social,other,utility,none,unknown,other,1,52,2023,2023-11-22,7,0,novita.ai Merge Face
other,businesses,ai_generator,none,subscription,web,1,47,2023,2023-11-22,16,0,Picterra
other,other,tracker,none,unknown,other,1,43,2023,2023-11-22,0,0,T-Net
dating_social,developers,social_feed,shareable_output,unknown,other,1,51,2023,2023-11-22,0,0,Loops
finance,other,ai_generator,none,unknown,web,1,54,2023,2023-11-22,1,0,findmyens
other,other,ai_generator,none,freemium,other,1,29,2023,2023-11-21,3,0,Flaminyo
other,other,ai_assistant,none,unknown,other,1,40,2023,2023-11-21,3,0,ReliablyME Accountability Coach GPT
mental_health,consumers,utility,none,unknown,other,1,37,2023,2023-11-21,1,0,LEWK
other,businesses,utility,invite_collab,unknown,other,1,36,2023,2023-11-21,8,0,AutoScreen
other,consumers,utility,none,unknown,other,1,54,2023,2023-11-21,3,0,PlaiDay - Play with AI
dating_social,other,marketplace,none,unknown,other,1,40,2023,2023-11-21,2,0,GetHired
other,consumers,utility,none,freemium,other,1,46,2023,2023-11-21,7,0,DreamGenius
creator,creators_solo,ai_generator,none,unknown,chat_voice,1,30,2023,2023-11-21,0,0,Jat Ai Hub
productivity,developers,utility,none,freemium,web,1,23,2023,2023-11-21,1,0,FreeGPTs
mental_health,other,marketplace,none,unknown,other,1,49,2023,2023-11-21,1,0,AI Tools Bay
other,students,utility,none,unknown,other,1,24,2023,2023-11-21,86,0,Zaplingo Talk
other,other,utility,none,unknown,other,1,52,2023,2023-11-21,88,0,OnePlus AI Music Studio
other,other,ai_assistant,none,unknown,chat_voice,1,40,2023,2023-11-21,2,0,BetterBody
productivity,businesses,utility,invite_collab,unknown,chat_voice,1,48,2023,2023-11-21,10,0,Coot AI
productivity,other,marketplace,shareable_output,unknown,other,1,38,2023,2023-11-21,1,0,GPTsDATA
creator,consumers,ai_generator,none,unknown,other,1,49,2023,2023-11-21,101,0,Captionary.ai
other,creators_solo,marketplace,community,unknown,mobile,1,45,2023,2023-11-21,87,0,Situation Puzzle
other,other,ai_generator,none,freemium,other,1,54,2023,2023-11-21,187,1,MyLens.AI
dating_social,developers,marketplace,shareable_output,unknown,api_dev,1,32,2023,2023-11-21,106,0,GPTseek
other,other,utility,none,unknown,other,1,36,2023,2023-11-21,88,0,Fhotosonic
other,other,utility,none,unknown,other,1,47,2023,2023-11-21,112,0,KWHero
other,consumers,ai_generator,none,unknown,other,1,37,2023,2023-11-21,114,0,Iconlab
other,other,utility,none,unknown,browser_ext,1,47,2023,2023-11-21,114,0,Simpliterms
productivity,businesses,utility,invite_collab,unknown,other,1,51,2023,2023-11-21,107,0,Inc.
other,developers,utility,none,unknown,api_dev,1,55,2023,2023-11-21,544,1,ShipGPT AI
other,businesses,tracker,none,subscription,other,1,40,2023,2023-11-21,95,0,UserTale
other,developers,utility,none,unknown,api_dev,1,40,2023,2023-11-21,99,0,aimsg
other,developers,utility,none,unknown,web,1,22,2023,2023-11-21,366,1,LLM Spark
other,businesses,social_feed,shareable_output,unknown,other,1,63,2023,2023-11-21,139,0,AI Train Panel
dating_social,consumers,utility,none,unknown,other,1,34,2023,2023-11-21,250,1,Supatale
productivity,developers,marketplace,shareable_output,unknown,other,1,42,2023,2023-11-21,137,0,TextCortex Prompt Marketplace
other,students,utility,none,unknown,other,1,50,2023,2023-11-21,111,0,JazzUp AI
productivity,students,utility,none,unknown,other,1,53,2023,2023-11-21,96,0,CramJam
other,businesses,ai_generator,none,unknown,web,1,42,2023,2023-11-21,120,0,Wondering
other,other,utility,none,unknown,other,1,60,2023,2023-11-21,7,0,AI Black Friday Bundle 2023
other,developers,utility,none,unknown,api_dev,1,50,2023,2023-11-21,89,0,Align API
productivity,developers,tracker,none,unknown,web,0,50,2023,2023-11-21,2,0,Palzin Track
other,other,social_feed,shareable_output,unknown,chat_voice,1,27,2023,2023-11-21,3,0,Dream Catcher
productivity,other,utility,none,unknown,other,1,37,2023,2023-11-21,1,0,Vtopia
other,other,ai_generator,none,unknown,other,1,33,2023,2023-11-21,1,0,Youtube Transcript
dating_social,consumers,utility,none,unknown,other,1,40,2023,2023-11-21,1,0,Larry the Elf
productivity,other,social_feed,none,unknown,other,1,58,2023,2023-11-20,9,0,Wondr AI – AI Print on Demand Automation
other,consumers,ai_assistant,none,unknown,chat_voice,1,47,2023,2023-11-20,2,0,bithoop
other,other,utility,none,unknown,other,1,36,2023,2023-11-20,0,0,lul
other,other,ai_generator,none,unknown,other,1,49,2023,2023-11-20,169,0,Ai Magicx
productivity,other,utility,none,unknown,web,1,44,2023,2023-11-20,1,0,Accesssgpts
other,other,social_feed,shareable_output,unknown,chat_voice,1,43,2023,2023-11-20,24,0,PromptPort.AI
productivity,students,utility,none,unknown,chat_voice,1,31,2023,2023-11-20,91,0,Chatty Tutor
ai_agents,other,tracker,none,unknown,api_dev,1,40,2023,2023-11-20,95,0,Daiviq
other,businesses,ai_generator,none,unknown,web,1,46,2023,2023-11-20,109,0,Profile Avatar AI
other,students,ai_generator,shareable_output,unknown,other,1,40,2023,2023-11-20,97,0,Bookshlf
productivity,other,ai_assistant,none,unknown,chat_voice,1,44,2023,2023-11-20,263,1,WhatLetter
other,students,utility,none,unknown,other,1,27,2023,2023-11-20,100,0,Differencia
finance,businesses,ai_generator,none,freemium,other,1,48,2023,2023-11-20,104,0,THUMBS.AI
creator,other,utility,none,unknown,chat_voice,1,45,2023,2023-11-20,255,1,Askpot
other,other,marketplace,none,unknown,other,1,43,2023,2023-11-20,127,0,BoostAITraffic
productivity,consumers,utility,none,freemium,chat_voice,1,47,2023,2023-11-20,190,1,Summarify
productivity,creators_solo,ai_generator,none,subscription,other,1,35,2023,2023-11-20,575,1,Value Proposition Generator
other,businesses,tracker,none,unknown,chat_voice,1,42,2023,2023-11-20,131,0,Chtrbx
creator,creators_solo,social_feed,none,unknown,web,1,46,2023,2023-11-20,263,1,PostNitro.ai
productivity,developers,utility,none,unknown,api_dev,1,35,2023,2023-11-20,10,0,Mimrr
other,other,marketplace,none,unknown,web,1,57,2023,2023-11-20,4,0,Paleblue.news
productivity,other,social_feed,community,unknown,other,1,48,2023,2023-11-20,132,0,Community Hub
other,other,utility,none,unknown,web,1,46,2023,2023-11-20,2,0,WeMeta
productivity,other,utility,none,unknown,other,1,35,2023,2023-11-20,1,0,FindGPTPro
other,consumers,ai_assistant,none,unknown,chat_voice,1,41,2023,2023-11-20,1,0,Keysha AI : Your own hyper assistant!
finance,other,marketplace,none,unknown,web,1,44,2023,2023-11-19,5,0,RedaBot
other,other,utility,invite_collab,unknown,other,1,54,2023,2023-11-19,3,0,PromptPuzzle.Ai
other,consumers,tracker,none,unknown,web,1,39,2023,2023-11-19,5,0,Relevant
productivity,consumers,utility,none,unknown,chat_voice,1,41,2023,2023-11-19,1,0,Memory Bank
other,consumers,utility,none,unknown,other,1,36,2023,2023-11-19,6,0,GPT Finder
other,consumers,ai_generator,none,freemium,other,1,55,2023,2023-11-19,24,0,Disney Pixar AI Image Generator
productivity,businesses,ai_assistant,invite_collab,unknown,chat_voice,1,49,2023,2023-11-19,1,0,Axsar PDF
productivity,other,utility,none,unknown,chat_voice,1,42,2023,2023-11-19,4,0,Office Translator
other,developers,utility,none,unknown,web,1,42,2023,2023-11-19,7,0,Gignite.ai
other,businesses,utility,none,unknown,web,1,23,2023,2023-11-19,113,0,SemaDB
other,developers,ai_generator,none,b2b,api_dev,1,43,2023,2023-11-19,368,1,lmage Generator by Akool
productivity,developers,marketplace,none,unknown,web,1,38,2023,2023-11-19,155,0,BrowseGPTs
other,businesses,tracker,none,unknown,web,1,48,2023,2023-11-19,116,0,Athenic AI
other,other,social_feed,shareable_output,unknown,other,1,38,2023,2023-11-19,1,0,Fluffycookie
productivity,other,ai_generator,none,unknown,other,1,16,2023,2023-11-19,1,0,X-Me
productivity,developers,utility,none,unknown,chat_voice,1,46,2023,2023-11-19,2,0,Findplugin
other,other,ai_assistant,none,unknown,chat_voice,1,58,2023,2023-11-18,2,0,Producthunt gpt
dating_social,other,social_feed,shareable_output,unknown,mobile,1,48,2023,2023-11-18,1,0,Implai
other,other,utility,none,unknown,other,1,24,2023,2023-11-18,1,0,Health Buddy
finance,other,marketplace,none,unknown,web,1,51,2023,2023-11-18,3,0,Bazaar
dating_social,students,tracker,community,unknown,mobile,1,48,2023,2023-11-18,1,0,Workout Fusion
other,consumers,ai_generator,none,unknown,other,1,53,2023,2023-11-18,3,0,arthemy
productivity,other,utility,none,unknown,other,1,50,2023,2023-11-18,91,0,Grunt
other,students,ai_assistant,shareable_output,unknown,chat_voice,1,48,2023,2023-11-18,105,0,Learnova
productivity,other,marketplace,none,unknown,other,1,55,2023,2023-11-18,94,0,FindLostVehicle
productivity,consumers,utility,none,unknown,browser_ext,1,51,2023,2023-11-18,309,1,ReadPilot
other,other,ai_generator,none,unknown,chat_voice,1,51,2023,2023-11-18,402,1,ChatDesigner
mental_health,consumers,ai_generator,none,freemium,other,1,56,2023,2023-11-18,76,0,Saner.ai (Beta version)
productivity,other,ai_assistant,none,unknown,chat_voice,1,42,2023,2023-11-18,136,0,MIA
other,other,marketplace,shareable_output,unknown,other,1,55,2023,2023-11-18,10,0,AI Launch List
other,students,utility,none,unknown,web,1,50,2023,2023-11-18,2,0,ProRes.ai
productivity,other,utility,none,unknown,other,1,38,2023,2023-11-18,0,0,Awesome Gpts of technology
other,other,tracker,none,unknown,browser_ext,1,52,2023,2023-11-18,0,0,FetchFox
other,other,ai_assistant,none,unknown,chat_voice,1,45,2023,2023-11-17,1,0,AI Character for GPT
other,consumers,ai_assistant,none,unknown,other,1,48,2023,2023-11-17,11,0,CHARLES - Trained AI Companion
productivity,other,marketplace,none,unknown,chat_voice,1,47,2023,2023-11-17,240,1,ResearchGPT
productivity,other,tracker,community,unknown,other,1,29,2023,2023-11-17,0,0,GPTs Bus
dating_social,developers,social_feed,invite_collab,unknown,chat_voice,1,44,2023,2023-11-17,2,0,Paird.ai
productivity,developers,social_feed,none,subscription,chat_voice,1,44,2023,2023-11-17,1,0,ChatC - AI Roleplay and Helper
productivity,businesses,ai_assistant,none,unknown,chat_voice,1,29,2023,2023-11-17,0,0,AI Assist
creator,developers,ai_assistant,none,unknown,chat_voice,1,47,2023,2023-11-17,1,0,DeepAuto Chat-深度自动化AI对话机器人
other,other,social_feed,none,unknown,other,1,27,2023,2023-11-17,32,0,Apollo Co-Pilot Beta
other,other,ai_generator,none,unknown,other,1,43,2023,2023-11-17,2,0,Impulse AI
mental_health,consumers,utility,none,unknown,mobile,1,42,2023,2023-11-17,1,0,Trusted Counselor
other,other,utility,none,unknown,chat_voice,1,44,2023,2023-11-17,107,0,Outset AI Voice Interviews
creator,creators_solo,utility,none,unknown,other,1,31,2023,2023-11-17,80,0,GPTsGarden
other,other,utility,none,freemium,other,1,27,2023,2023-11-17,1,0,Hanggman
creator,other,utility,none,unknown,other,1,29,2023,2023-11-17,1,0,Top GPTs Of The Week
dating_social,developers,social_feed,community,unknown,chat_voice,1,54,2023,2023-11-17,5,0,earfee.com
productivity,creators_solo,marketplace,none,unknown,chat_voice,1,25,2023,2023-11-17,89,0,GPT Discovery Assistant
other,consumers,social_feed,none,unknown,other,1,26,2023,2023-11-17,88,0,HUE
other,other,utility,none,unknown,other,1,48,2023,2023-11-17,79,0,Read Smart Scheduler
other,other,social_feed,none,unknown,other,1,33,2023,2023-11-17,90,0,Empai
dating_social,businesses,social_feed,community,unknown,web,1,49,2023,2023-11-17,81,0,Barrax AI
productivity,other,ai_assistant,none,unknown,chat_voice,1,39,2023,2023-11-17,97,0,Formula God
other,other,marketplace,none,unknown,other,1,17,2023,2023-11-17,9,0,GPTs base
other,other,utility,none,unknown,web,1,39,2023,2023-11-17,2,0,AI-Girlfriend.AI
other,other,tracker,none,unknown,chat_voice,1,26,2023,2023-11-17,88,0,GPT Unbound
productivity,developers,utility,none,unknown,other,1,40,2023,2023-11-17,1,0,Cloud Designer
productivity,developers,tracker,none,unknown,web,0,49,2023,2023-12-31,240,1,SaaSlidator
productivity,other,ai_generator,none,unknown,mobile,0,40,2023,2023-12-31,149,0,Scheduled for iOS Messages & WhatsApp
productivity,students,utility,none,unknown,mobile,0,48,2023,2023-12-31,7,0,WordScope Translate
productivity,developers,utility,none,unknown,browser_ext,1,31,2023,2023-12-31,1,0,GetBotAI
productivity,developers,social_feed,none,unknown,api_dev,0,36,2023,2023-12-31,4,0,Sport Highlights Aggregation API
productivity,developers,social_feed,shareable_output,unknown,web,0,38,2023,2023-12-31,7,0,CSVSense
productivity,other,tracker,none,unknown,mobile,0,37,2023,2023-12-31,2,0,Habit Circle
productivity,developers,ai_generator,none,unknown,browser_ext,0,48,2023,2023-12-31,4,0,NestJS File Generator for VSCode
mental_health,consumers,utility,community,unknown,other,1,40,2023,2023-12-30,2,0,Second Brain Notion Templates
productivity,other,utility,none,unknown,web,0,49,2023,2023-12-30,4,0,Golden Path
productivity,other,utility,none,freemium,mobile,0,32,2023,2023-12-30,6,0,Since I Quit - Save Yourself
productivity,businesses,tracker,none,unknown,mobile,0,30,2023,2023-12-30,2,0,Delegue
productivity,developers,marketplace,none,unknown,browser_ext,0,44,2023,2023-12-30,1,0,authifyNow
productivity,students,utility,none,unknown,chat_voice,0,47,2023,2023-12-30,1,0,My Chat Lesson
productivity,other,utility,none,unknown,other,1,40,2023,2023-12-30,1,0,Torquing Service
productivity,students,ai_generator,none,unknown,other,1,40,2023,2023-12-30,286,1,Cliptutor
productivity,businesses,utility,none,b2b,web,1,38,2023,2023-12-30,6,0,TrustAuthX
productivity,other,utility,none,unknown,mobile,1,31,2023,2023-12-30,2,0,Gratitude Journal
productivity,other,social_feed,none,unknown,web,0,50,2023,2023-12-30,172,0,Customer Feedback & Product Roadmap
mental_health,businesses,utility,none,freemium,other,0,60,2023,2023-12-30,1,0,Startup Kit 3.0
productivity,other,ai_generator,none,unknown,web,1,45,2023,2023-12-30,11,0,FillPouch
productivity,other,tracker,none,unknown,other,0,52,2023,2023-12-30,2,0,Pamadoro
productivity,students,utility,none,unknown,web,1,42,2023,2023-12-30,12,0,AutoAct
creator,creators_solo,social_feed,shareable_output,unknown,web,0,49,2023,2023-12-30,2,0,refern
productivity,developers,utility,none,unknown,other,0,41,2023,2023-12-30,2,0,GitDump
productivity,developers,social_feed,none,freemium,api_dev,0,46,2023,2023-12-30,0,0,Random Tools
productivity,developers,utility,shareable_output,unknown,api_dev,0,54,2023,2023-12-29,1,0,MightyGrep
productivity,other,social_feed,invite_collab,unknown,other,0,45,2023,2023-12-29,5,0,Shopping List for the whole family
productivity,other,ai_generator,none,unknown,other,1,36,2023,2023-12-29,12,0,Tint Shade Import
productivity,developers,utility,none,unknown,web,0,48,2023,2023-12-29,192,1,Tapti
productivity,other,tracker,none,unknown,other,0,48,2023,2023-12-29,121,0,Depletables - Recurring Tasks
productivity,other,tracker,none,unknown,web,0,43,2023,2023-12-29,186,1,Tibah
productivity,developers,utility,none,unknown,browser_ext,1,54,2023,2023-12-29,105,0,PassLock: Password Manager
productivity,developers,tracker,none,unknown,web,1,49,2023,2023-12-29,113,0,formie
productivity,other,ai_generator,none,unknown,other,1,22,2023,2023-12-29,2,0,Music Producer Hub
productivity,students,social_feed,shareable_output,unknown,other,0,45,2023,2023-12-29,9,0,Digilink Network
productivity,developers,utility,none,freemium,web,1,30,2023,2023-12-29,5,0,Form2Mail
productivity,other,utility,none,unknown,other,0,59,2023,2023-12-29,9,0,Ultimate Annual Review
productivity,other,utility,none,unknown,web,0,38,2023,2023-12-29,9,0,Downsize
productivity,other,utility,none,unknown,chat_voice,1,47,2023,2023-12-29,9,0,BrainMate
productivity,consumers,utility,none,unknown,web,1,49,2023,2023-12-29,2,0,Content Diet
productivity,other,utility,none,unknown,other,1,41,2023,2023-12-29,2,0,Seeing Dogs
productivity,students,tracker,none,unknown,other,0,39,2023,2023-12-29,12,0,2024 study tracker
productivity,developers,social_feed,shareable_output,unknown,web,0,30,2023,2023-12-28,0,0,FalseNotes
mental_health,consumers,tracker,none,unknown,mobile,1,47,2023,2023-12-28,2,0,Rovelist: Habit Tracker
productivity,other,utility,none,unknown,other,1,54,2023,2023-12-28,17,0,The Minimalistic Productivity System
productivity,other,utility,none,unknown,web,1,42,2023,2023-12-28,125,0,Streaks
productivity,other,utility,none,unknown,browser_ext,1,29,2023,2023-12-28,2,0,Typee Browser Extension
productivity,other,ai_assistant,none,unknown,chat_voice,0,58,2023,2023-12-28,166,0,Nural
mental_health,other,social_feed,shareable_output,unknown,other,1,26,2023,2023-12-28,140,0,Video Mood
creator,consumers,social_feed,none,unknown,other,0,26,2023,2023-12-28,4,0,Leenky
productivity,other,utility,none,subscription,other,0,59,2023,2023-12-28,2,0,2024 Year Planner OS
productivity,other,marketplace,none,freemium,browser_ext,0,47,2023,2023-12-28,3,0,SurFlex Free Online Screen Recorder
productivity,other,tracker,invite_collab,subscription,other,0,34,2023,2023-12-28,1,0,TripNest
productivity,other,utility,none,unknown,other,0,44,2023,2023-12-28,3,0,Instyll
productivity,consumers,utility,none,freemium,web,0,52,2023,2023-12-28,117,0,Furrn.com
productivity,developers,utility,none,unknown,other,0,32,2023,2023-12-28,3,0,Taskbar.fm
productivity,other,tracker,none,unknown,other,0,53,2023,2023-12-28,1,0,Worldbuilding OS
productivity,consumers,utility,none,unknown,mobile,0,40,2023,2023-12-27,7,0,Wishzard
productivity,businesses,tracker,none,subscription,chat_voice,1,51,2023,2023-12-27,0,0,MEJ Leads AI
productivity,other,utility,none,unknown,other,1,54,2023,2023-12-27,3,0,Pawn Dojo
productivity,other,tracker,none,unknown,web,1,42,2023,2023-12-27,0,0,MEJ Analytics AI
productivity,businesses,tracker,none,unknown,mobile,1,47,2023,2023-12-27,1,0,MEJ CRM AI
productivity,other,utility,invite_collab,unknown,other,0,50,2023,2023-12-27,113,0,FamHub app: Family Fun Together
productivity,other,utility,none,unknown,other,0,47,2023,2023-12-27,2,0,Issue Templates Agent for Jira
productivity,other,utility,none,unknown,browser_ext,0,47,2023,2023-12-27,97,0,Provent Zero
productivity,developers,social_feed,none,unknown,api_dev,0,55,2023,2023-12-27,162,0,Publer for Personal Branding
mental_health,other,utility,none,freemium,mobile,0,42,2023,2023-12-27,2,0,AeglePro
productivity,other,utility,none,unknown,other,1,50,2023,2023-12-27,4,0,Adapt My CV
productivity,consumers,ai_assistant,none,unknown,other,1,47,2023,2023-12-27,208,1,Habit Hero
productivity,other,marketplace,none,unknown,web,0,44,2023,2023-12-27,2,0,Interesting Directories
productivity,students,utility,none,unknown,mobile,0,42,2023,2023-12-27,5,0,Kards
productivity,consumers,tracker,none,unknown,other,1,47,2023,2023-12-27,1,0,Notion Habit Tracker
productivity,businesses,utility,none,subscription,web,1,55,2023,2023-12-27,3,0,HeyWinningDay - 30-min Daily Planner
productivity,other,utility,none,freemium,other,1,39,2023,2023-12-27,1,0,CAS 28578-16-7 PMK ethyl glycidate
productivity,other,utility,none,unknown,mobile,0,16,2023,2023-12-26,1,0,SankeyMaster
productivity,other,ai_generator,shareable_output,unknown,other,0,37,2023,2023-12-26,194,1,html.earth
productivity,businesses,utility,none,unknown,other,1,58,2023,2023-12-26,124,0,Linkedin Email Finder by Mailmo
productivity,other,utility,none,unknown,mobile,0,45,2023,2023-12-26,114,0,DownCount: Menu Bar CountDown
productivity,other,tracker,none,unknown,other,0,19,2023,2023-12-26,156,0,Habitile
productivity,other,social_feed,shareable_output,unknown,web,1,48,2023,2023-12-26,560,1,TransferChain Drive
productivity,other,social_feed,shareable_output,freemium,browser_ext,1,41,2023,2023-12-26,2,0,Tempmail by Bliink for Chrome
mental_health,consumers,tracker,community,freemium,other,0,36,2023,2023-12-26,10,0,Monk mode challenge
productivity,other,utility,none,unknown,other,0,46,2023,2023-12-26,1,0,Bulk Background Removal with PixMiller
productivity,other,utility,none,unknown,browser_ext,0,26,2023,2023-12-26,1,0,YouTube Blocker
productivity,other,utility,none,unknown,web,0,34,2023,2023-12-26,2,0,God knows
productivity,other,utility,none,unknown,mobile,0,36,2023,2023-12-25,3,0,Nextcaller
productivity,developers,utility,none,unknown,browser_ext,0,50,2023,2023-12-25,211,1,"T3 Stack, Next and React File Generator"
productivity,other,utility,none,unknown,other,1,45,2023,2023-12-25,1,0,Atlas Pro
productivity,other,tracker,none,subscription,other,1,55,2023,2023-12-25,1,0,Daily OS - Daily Planner Notion Template
productivity,other,utility,none,unknown,other,0,16,2023,2023-12-24,2,0,IP.IM
productivity,other,marketplace,none,unknown,other,1,43,2023,2023-12-24,2,0,UUD
productivity,developers,utility,none,unknown,chat_voice,1,33,2023,2023-12-24,94,0,AI ChatMentor
productivity,consumers,utility,none,subscription,other,1,55,2023,2023-12-24,8,0,Aesthetic & Simple Everyday Planner 2024
productivity,developers,utility,invite_collab,unknown,web,1,43,2023,2023-12-24,2,0,Zevo.ai
productivity,other,tracker,none,freemium,web,0,34,2023,2023-12-24,2,0,stopwatchpro
productivity,students,tracker,none,freemium,other,0,46,2023,2023-12-24,2,0,Student Notion Template
productivity,other,marketplace,none,unknown,browser_ext,1,34,2023,2023-12-24,8,0,Cata - Question Navigator
productivity,other,tracker,none,subscription,other,0,48,2023,2023-12-24,8,0,Event Planner[Christmas Aesthetic]
productivity,other,utility,none,freemium,web,0,48,2023,2023-12-23,3,0,ShopiBolt: Free Shopify Import Tool
productivity,developers,utility,none,unknown,api_dev,0,27,2023,2023-12-23,1,0,PyLaunch
productivity,businesses,utility,none,unknown,web,0,48,2023,2023-12-23,2,0,PrivacyQuest
productivity,developers,utility,none,unknown,api_dev,1,49,2023,2023-12-23,1,0,Regain PST to MSG Converter Tool
productivity,developers,utility,none,unknown,api_dev,0,51,2023,2023-12-23,447,1,Percept Pixel
productivity,other,tracker,none,unknown,other,0,51,2023,2023-12-23,264,1,Hiresmrt ATS
productivity,consumers,marketplace,none,unknown,browser_ext,0,44,2023,2023-12-23,1,0,Webfolio: Menu Bar Bookmarks
productivity,businesses,social_feed,invite_collab,unknown,other,0,22,2023,2023-12-23,6,0,Goalscape
productivity,other,utility,none,unknown,chat_voice,0,54,2023,2023-12-23,0,0,Kingshiper Voice Recorder
productivity,students,social_feed,shareable_output,freemium,web,0,27,2023,2023-12-23,1,0,PRESNX
productivity,other,utility,none,unknown,other,0,25,2023,2023-12-23,5,0,everymoji
productivity,other,utility,community,unknown,other,1,58,2023,2023-12-22,8,0,The 30 day digital detox challenge
productivity,businesses,utility,none,unknown,other,0,20,2023,2023-12-22,1,0,Business Broadband Comparison
creator,creators_solo,utility,none,subscription,other,1,52,2023,2023-12-22,85,0,The Good Life Planner: Digital Edition
productivity,businesses,tracker,none,unknown,mobile,1,45,2023,2023-12-22,125,0,Sentiment Analysis Bot
finance,other,ai_assistant,none,unknown,chat_voice,0,29,2023,2023-12-22,9,0,Argiefy
productivity,other,tracker,community,unknown,other,0,31,2023,2023-12-22,9,0,Todochallenge
mental_health,other,utility,none,unknown,other,1,55,2023,2023-12-22,3,0,"VIE Tunes - Focus,Sleep,Relax"
productivity,developers,utility,none,unknown,browser_ext,0,58,2023,2023-12-22,2,0,colorify
productivity,developers,utility,none,unknown,api_dev,0,37,2023,2023-12-22,1,0,QR Detective (macOS)
mental_health,businesses,utility,invite_collab,unknown,other,1,31,2023,2023-12-22,138,0,refro
productivity,consumers,utility,none,unknown,chat_voice,1,37,2023,2023-12-22,145,0,Serenica
productivity,businesses,social_feed,shareable_output,subscription,browser_ext,1,56,2023,2023-12-22,878,1,Beep! 2.0
productivity,consumers,utility,none,unknown,mobile,0,45,2023,2023-12-22,1,0,Better
productivity,other,utility,none,unknown,mobile,0,35,2023,2023-12-21,83,0,Internity
productivity,businesses,utility,none,freemium,web,0,37,2023,2023-12-21,10,0,2nd.vc
productivity,developers,utility,none,unknown,api_dev,0,22,2023,2023-12-21,1,0,UR Board
productivity,other,utility,none,unknown,other,1,53,2023,2023-12-21,111,0,Task Flow
creator,creators_solo,social_feed,none,unknown,other,0,47,2023,2023-12-21,156,0,Capte
productivity,businesses,utility,none,unknown,web,0,39,2023,2023-12-21,357,1,SprintsQ
productivity,other,utility,none,subscription,other,0,30,2023,2023-12-21,4,0,Big Year
productivity,businesses,utility,none,unknown,other,0,41,2023,2023-12-21,115,0,Ideate Pad
productivity,other,social_feed,shareable_output,unknown,other,1,53,2023,2023-12-21,6,0,Wity
productivity,other,utility,none,unknown,other,1,24,2023,2023-12-21,1,0,Prompkit: The AI Prompt Manager
productivity,other,tracker,none,unknown,browser_ext,1,58,2023,2023-12-21,7,0,Jumia Reviews Extractor for Chrome
productivity,businesses,utility,none,unknown,web,1,42,2023,2023-12-21,1,0,Product X by Bidhaa
productivity,consumers,tracker,none,unknown,mobile,0,87,2023,2023-12-21,1,0,Swarakshar: Alphabet Learning
productivity,businesses,ai_generator,none,unknown,web,1,42,2023,2023-12-21,197,1,Dropshipping Copilot
productivity,developers,utility,none,freemium,api_dev,0,43,2023,2023-12-21,1,0,PCR Thermal Cycler
productivity,students,utility,none,unknown,mobile,0,47,2023,2023-12-20,0,0,Ideasorblogs
productivity,consumers,ai_generator,none,unknown,web,1,43,2023,2023-12-20,194,1,Empty Email
creator,other,utility,none,unknown,chat_voice,1,49,2023,2023-12-20,1,0,N.E for Email Forwarding
productivity,other,utility,none,unknown,mobile,1,31,2023,2023-12-20,35,0,One Task
productivity,developers,utility,none,unknown,other,0,24,2023,2023-12-20,1,0,QRL.FYI
productivity,other,utility,none,unknown,mobile,0,52,2023,2023-12-20,2,0,Santa's Photo Editor
productivity,businesses,utility,invite_collab,unknown,web,0,55,2023,2023-12-19,0,0,Payroll and Human Resources Software
productivity,other,ai_generator,none,unknown,chat_voice,1,28,2023,2023-12-19,1,0,Audibles
productivity,developers,social_feed,shareable_output,unknown,web,0,48,2023,2023-12-19,110,0,ScreenLink
productivity,developers,utility,none,unknown,api_dev,1,41,2023,2023-12-19,111,0,PullTheCode
productivity,developers,utility,none,unknown,browser_ext,0,55,2023,2023-12-19,1,0,SearchJumper extension
productivity,businesses,utility,none,unknown,chat_voice,1,33,2023,2023-12-19,107,0,ChatInbox
productivity,developers,ai_generator,none,unknown,browser_ext,0,49,2023,2023-12-19,5,0,Text2Audio
productivity,other,ai_generator,none,unknown,other,0,28,2023,2023-12-19,132,0,Job Description Generator
